team_key,max_opr,max_auto_opr,max_tele_opr,max_rp_opr,opr_1,auto_opr_1,tele_opr_1,rp_opr_1,opr_2,auto_opr_2,tele_opr_2,rp_opr_2,opr_3,auto_opr_3,tele_opr_3,rp_opr_3,opr_4,auto_opr_4,tele_opr_4,rp_opr_4
frc2224,6.979732317815677,1.3600796759915528,2.8590439358449617,0.4903188561517513,6.979732317815677,1.3600796759915528,2.8590439358449617,0.4903188561517513,,,,,,,,,,,,
frc701,5.281791156778485,4.9017979291661735,1.73748797489678,-0.030032480627207953,5.281791156778485,4.9017979291661735,1.73748797489678,-0.030032480627207953,,,,,,,,,,,,
frc7855,8.556119714653923,4.0191726044538925,6.502417951806282,-0.07030492319593755,5.77366108796659,4.0191726044538925,1.419699815990669,-0.5584355309512724,8.556119714653923,2.8634174786883975,6.502417951806282,-0.07030492319593755,,,,,,,,
frc3201,31.84576691150367,17.18950381139051,14.160328122120376,1.574042202559165,31.84576691150367,17.18950381139051,14.160328122120376,1.574042202559165,,,,,,,,,,,,
frc4617,6.540930904236177,1.1016661894738913,6.100218053599973,-0.016940513218178372,6.540930904236177,1.1016661894738913,6.100218053599973,-0.016940513218178372,,,,,,,,,,,,
frc5684,26.271207163497074,8.322775678025382,15.943215228312821,1.1951370972399566,21.603991754469927,8.322775678025382,12.900990803703,1.1951370972399566,26.271207163497074,7.280048201321613,15.943215228312821,1.0402436311672205,,,,,,,,
frc8370,9.464852570292276,4.085639500934653,6.509819101757288,0.1411704610668795,9.464852570292276,4.085639500934653,6.509819101757288,0.1411704610668795,,,,,,,,,,,,
frc6556,9.604583227190066,4.642742915767851,4.633814768641838,0.41806215811018377,3.5870541388064243,1.8526353346163988,0.3157743245621699,-0.026250418757114414,9.604583227190066,4.642742915767851,4.633814768641838,0.41806215811018377,,,,,,,,
frc4768,11.06466287909529,2.358051688407662,6.2341152016139425,0.5964856875785136,11.06466287909529,2.358051688407662,6.2341152016139425,0.5964856875785136,,,,,,,,,,,,
frc456,22.738940609461245,4.733690805827939,16.16755363160116,1.3149659629846233,22.738940609461245,4.733690805827939,16.16755363160116,1.3149659629846233,,,,,,,,,,,,
frc564,18.074645102261627,6.844208580504814,6.397909024370584,0.11899177114034572,18.074645102261627,6.844208580504814,6.397909024370584,-0.030330181784819665,13.871619538961756,5.533084290653685,6.3105149012048285,0.11899177114034572,,,,,,,,
frc1405,25.81762927808148,14.430353949443266,13.640231669706953,1.1091603950993238,23.423747157545993,8.09061303194091,13.640231669706953,1.1091603950993238,25.81762927808148,14.430353949443266,11.412308747100358,0.6376134023250112,,,,,,,,
frc5941,22.603634184540233,5.773625824561939,13.694705569102565,0.7222669082757169,15.100274996494964,3.6349295676157514,13.694705569102565,0.7222669082757169,22.603634184540233,5.773625824561939,12.289999399176672,0.492853178332011,,,,,,,,
frc5458,26.50172926738095,7.696096223922928,19.03742188151867,0.7537957542269847,26.50172926738095,7.696096223922928,19.03742188151867,0.7537957542269847,,,,,,,,,,,,
frc1836,11.148953411614631,0.7144813475495145,7.099211551091956,0.13030736872544763,11.148953411614631,0.7144813475495145,7.099211551091956,0.13030736872544763,,,,,,,,,,,,
frc686,29.822713848271004,15.245572644750082,15.489909615818297,0.8244167162392361,29.822713848271004,15.245572644750082,15.489909615818297,0.8244167162392361,22.08785337257516,9.806019522273859,10.8881342017022,0.5799754233244038,,,,,,,,
frc663,19.597399210992986,4.948417347520413,13.844700560637643,0.6932468132160909,19.597399210992986,4.948417347520413,13.844700560637643,0.6932468132160909,,,,,,,,,,,,
frc2657,7.904024697906149,3.1670582334435404,4.964878743075541,-0.3076405223401828,7.904024697906149,3.1670582334435404,4.964878743075541,-0.3076405223401828,,,,,,,,,,,,
frc4750,7.993131909443499,2.280939542795909,4.764419622288524,0.2173754220030541,7.993131909443499,1.0419529736840836,4.764419622288524,0.2173754220030541,5.410278479298541,2.280939542795909,3.4624514725359345,-0.3171894905431419,,,,,,,,
frc4,18.710591856086634,5.791585523581649,11.863849992877949,0.47325491647953183,18.710591856086634,5.791585523581649,11.863849992877949,0.47325491647953183,,,,,,,,,,,,
frc97,6.190375425262191,3.1863038587204016,3.566929415240262,0.37517262651344185,3.7133163305019394,-0.10874083596370519,3.566929415240262,0.08600587890169498,6.190375425262191,3.1863038587204016,3.2453387340154074,0.37517262651344185,,,,,,,,
frc108,35.778669978341675,11.53520537921321,25.56971129734224,1.6090247009404464,35.778669978341675,8.411753534067532,25.56971129734224,1.6090247009404464,24.6944810725658,11.53520537921321,11.952087236532387,0.7955916776921839,,,,,,,,
frc1418,26.42776983011138,7.184117469506384,14.443357342617002,1.4896084336158262,9.524236255499307,-0.9795048159403735,7.353464989855507,0.16100915222645337,26.42776983011138,7.184117469506384,14.443357342617002,1.4896084336158262,,,,,,,,
frc5501,15.399184645156925,8.153167076989902,11.497817913694297,0.3301234292667129,15.399184645156925,4.34886979437672,11.497817913694297,0.3301234292667129,14.822371959899316,8.153167076989902,6.7675519246837466,0.18796144122255015,,,,,,,,
frc6894,30.521479992469402,9.283278161802551,15.952238334273085,1.1305057193307941,30.521479992469402,9.283278161802551,15.952238334273085,1.1305057193307941,23.8033440983766,7.990136541795708,11.407892259079883,0.9740730864155799,,,,,,,,
frc3863,14.786667064936982,4.671144900164475,9.035944047357495,0.3336021971731916,1.288889708657787,2.396988322546168,-1.2551323466503628,-0.40674202968064205,14.786667064936982,4.671144900164475,9.035944047357495,0.3336021971731916,,,,,,,,
frc9743,20.493084775397016,7.588732144197668,11.633922269164305,0.7996744466825827,4.180394660578782,2.040267657593048,2.777169056440896,-0.02963972753588632,20.493084775397016,7.588732144197668,11.633922269164305,0.7996744466825827,,,,,,,,
